abbr,feature,lag,best_corr,best_orig_corr,p_value
QLD,search_trends_tonsillitis,18,0.9105241653561642,0.9105241653561642,0.000168165201470168
QLD,search_trends_fever,42,0.5788428850587699,0.5788428850587699,5.885289654463844e-59
QLD,search_trends_anosmia,49,0.4630823772293808,0.4630823772293808,1.1913913727026719e-35
QLD,search_trends_low_grade_fever,47,0.45752634992085994,0.45752634992085994,9.87661679603796e-35
QLD,search_trends_pneumonia,49,0.4474671296587577,0.4474671296587577,3.9741235378805586e-33
QLD,search_trends_ageusia,7,0.38125285326040326,0.38125285326040326,0.0006959548018188161
QLD,search_trends_sore_throat,46,0.37133096951292216,0.37133096951292216,1.5746531170477603e-22
QLD,search_trends_asthma,46,0.36893730921121587,0.36893730921121587,3.195752288186509e-22
QLD,search_trends_upper_respiratory_tract_infection,47,0.36865967335646554,0.36865967335646554,3.3442449123636275e-22
QLD,search_trends_pericarditis,0,0.34872081417920275,0.34872081417920275,0.318135611927834
QLD,search_trends_phlegm,42,0.3453841661956935,0.3453841661956935,1.6264909718670921e-19
QLD,search_trends_bronchitis,47,0.33967761246714445,0.33967761246714445,6.637382990909644e-19
QLD,search_trends_cough,49,0.33493005776054174,0.33493005776054174,2.128752042176149e-18
QLD,search_trends_hypoxemia,5,0.3229131852178561,0.3229131852178561,0.43092021063257585
QLD,search_trends_chills,49,0.32162715966227023,0.32162715966227023,5.179133600805459e-17
QLD,search_trends_chest_pain,5,0.3194782832741378,0.3194782832741378,0.22195848391095793
QLD,search_trends_hyperthermia,5,0.3140294274330529,0.3140294274330529,1.0167351974861418e-13
QLD,search_trends_scar,34,0.3007039699347107,0.3007039699347107,6.873474380093065e-14
