abbr,feature,lag,best_corr,best_orig_corr,p_value
VIC,search_trends_tonsillitis,16,0.9011151817653296,0.9011151817653296,1.519404189147402e-12
VIC,search_trends_pericarditis,44,0.5443199688715299,0.5443199688715299,7.045523829106446e-51
VIC,search_trends_ageusia,12,0.5276802352330323,0.5276802352330323,3.7265610423031794e-14
VIC,search_trends_throat_irritation,13,0.5265017253975358,0.5265017253975358,0.01183650102539044
VIC,search_trends_low_grade_fever,13,0.47237305200928714,0.47237305200928714,0.20301938842307327
VIC,search_trends_chest_pain,46,0.4130311212767584,0.4130311212767584,9.307508134618635e-28
VIC,search_trends_hyperthermia,18,0.36672904874939416,0.36672904874939416,0.8018435963186674
VIC,search_trends_anosmia,3,0.35359729196587325,0.35359729196587325,2.106014033167076e-05
VIC,search_trends_palpitations,49,0.34873375009075386,0.34873375009075386,6.555595491262432e-20
VIC,search_trends_hypoxemia,0,0.32495045037311965,0.32495045037311965,0.14110777846527853
VIC,search_trends_depression,23,0.31014969968991724,0.31014969968991724,8.317633736849662e-08
