abbr,feature,lag,best_corr,best_orig_corr,p_value
TAS,search_trends_tonsillitis,17,0.7523692050616482,0.7523692050616482,0.9421393365562823
TAS,search_trends_allergic_conjunctivitis,0,0.667680793784486,0.667680793784486,2.2933686662348343e-78
TAS,search_trends_photopsia,49,0.6582942442530634,0.6582942442530634,1.7583510287213163e-81
TAS,search_trends_papule,49,0.6508800223530748,-0.6508800223530748,4.2185807439383965e-79
TAS,search_trends_visual_acuity,24,0.6250802605442307,0.6250802605442307,7.194754847998796e-70
TAS,search_trends_cluster_headache,31,0.619037282890695,0.619037282890695,2.582242801596407e-69
TAS,search_trends_pleurisy,26,0.6156529463035814,0.6156529463035814,6.3261504126161435e-68
TAS,search_trends_polycythemia,49,0.6087332729582742,0.6087332729582742,9.460380371725382e-67
TAS,search_trends_dysautonomia,49,0.5930621572634087,-0.5930621572634087,1.2881765410670786e-62
TAS,search_trends_erythema_chronicum_migrans,26,0.5868470258833037,0.5868470258833037,3.362494727048114e-60
TAS,search_trends_ageusia,25,0.5619825508634037,0.5619825508634037,9.493841833429475e-54
TAS,search_trends_encephalopathy,49,0.5418030128588844,0.5418030128588844,1.465562499015755e-50
TAS,search_trends_hypertriglyceridemia,0,0.5131995311117048,0.5131995311117048,0.10103312521758588
TAS,search_trends_ptosis,0,0.5087205038344527,0.5087205038344527,8.964477660612143e-09
TAS,search_trends_tenderness,33,0.4983649979941098,0.4983649979941098,1.0046069153385225e-41
TAS,search_trends_aphonia,49,0.4895676238666631,-0.4895676238666631,3.0683546991673265e-40
TAS,search_trends_esophagitis,24,0.4717340080244095,0.4717340080244095,1.459489278507997e-35
TAS,search_trends_acute_bronchitis,0,0.4515033842294723,0.4515033842294723,0.0008675957601370204
TAS,search_trends_gingival_recession,49,0.4403034045748226,-0.4403034045748226,5.173286958007157e-32
TAS,search_trends_hyperventilation,0,0.4362752854938331,0.4362752854938331,8.050250560437512e-07
TAS,search_trends_photodermatitis,49,0.42502656555092283,0.42502656555092283,1.0080755595078858e-29
TAS,search_trends_auditory_hallucination,49,0.42225834918888394,-0.42225834918888394,2.5469712488009374e-29
TAS,search_trends_cataplexy,49,0.4176517612103723,-0.4176517612103723,1.1685253416474764e-28
TAS,search_trends_neutropenia,49,0.39953139909946145,-0.39953139909946145,3.7376361962086946e-26
TAS,search_trends_kyphosis,49,0.39783004631667696,0.39783004631667696,6.309253371679801e-26
TAS,search_trends_amenorrhea,49,0.39711635707075443,-0.39711635707075443,7.85178426414466e-26
TAS,search_trends_nocturnal_enuresis,49,0.39172696686747055,0.39172696686747055,4.0257888361805153e-25
TAS,search_trends_shallow_breathing,23,0.378364047436675,0.378364047436675,8.71353411091756e-21
TAS,search_trends_cyanosis,49,0.37565915119769,0.37565915119769,4.4139704063173667e-23
TAS,search_trends_guilt,33,0.36404963313876415,0.36404963313876415,1.492641766488702e-21
TAS,search_trends_photophobia,49,0.3622809712009582,0.3622809712009582,1.8133208067819864e-21
TAS,search_trends_mitral_insufficiency,25,0.361029176448999,0.361029176448999,8.040589076708272e-21
TAS,search_trends_grandiosity,49,0.360939508969226,0.360939508969226,2.6069381567422253e-21
TAS,search_trends_nerve_injury,23,0.3584290564755327,0.3584290564755327,1.8885746546845593e-18
TAS,search_trends_crackles,49,0.351320365397055,-0.351320365397055,3.348878008584052e-20
TAS,search_trends_adrenal_crisis,49,0.350453883319191,0.350453883319191,4.196824285579812e-20
TAS,search_trends_anaphylaxis,49,0.3502664556107282,-0.3502664556107282,4.4063976461285955e-20
TAS,search_trends_hypomania,49,0.3492273139108035,0.3492273139108035,5.769761740804883e-20
TAS,search_trends_rhinitis,49,0.34860367199536946,0.34860367199536946,6.779703269356976e-20
TAS,search_trends_crepitus,49,0.34368536917639275,-0.34368536917639275,2.38891241288838e-19
TAS,search_trends_throat_irritation,12,0.33207082396401955,0.33207082396401955,5.700650512412308e-10
TAS,search_trends_depersonalization,33,0.32771893717031997,0.32771893717031997,1.418948438242343e-17
TAS,search_trends_hypercalcaemia,0,0.31868131207411626,0.31868131207411626,0.5661211866162438
TAS,search_trends_muscle_atrophy,0,0.31747996306296994,0.31747996306296994,0.821239731694872
TAS,search_trends_viral_pneumonia,49,0.31737726536521993,-0.31737726536521993,1.3893718056220932e-16
TAS,search_trends_confusion,0,0.3164722005922563,0.3164722005922563,0.6362042476516345
TAS,search_trends_anosmia,23,0.3109040994773411,0.3109040994773411,5.080150726917842e-14
TAS,search_trends_sensitivity_to_sound,25,0.3076914919114424,0.3076914919114424,3.2987058433562e-15
TAS,search_trends_asphyxia,24,0.3056611613905096,0.3056611613905096,1.958902954009272e-14
TAS,search_trends_nystagmus,49,0.30337436667425943,-0.30337436667425943,3.214032583270561e-15
TAS,search_trends_neck_mass,0,0.30059393461268896,0.30059393461268896,2.646800238570132e-06
TAS,search_trends_blushing,23,0.3003348784921039,0.3003348784921039,7.837694083361488e-13
