abbr,feature,lag,best_corr,p_value,type,best_orig_corr
MD,MD,1,1.0,0.0,region,1.0
MD,PA,49,0.8924572806378408,1.4019657182801275e-218,region,0.8924572806378408
MD,DE,49,0.887257081611257,1.5642583438644813e-212,region,0.887257081611257
MD,NJ,49,0.8175259640279164,3.6644431636542178e-152,region,0.8175259640279164
MD,MA,49,0.8019973883786594,3.2208644086146505e-142,region,0.8019973883786594
MD,RI,49,0.7989891191866763,2.1488398247996648e-140,region,0.7989891191866763
MD,OH,49,0.7974520694462419,1.7878255231927425e-139,region,0.7974520694462419
MD,NY,49,0.7812677137158766,3.028398251618238e-130,region,0.7812677137158766
MD,AZ,49,0.7683852084924478,1.9091171696436592e-123,region,0.7683852084924478
MD,CA,49,0.7603709619132233,1.9584400998393652e-119,region,0.7603709619132233
MD,NH,49,0.7421474834104007,7.099806448317283e-111,region,0.7421474834104007
MD,search_trends_ageusia,48,0.7385192478237766,2.955567395519811e-109,google-search-trends,0.7385192478237766
MD,IL,49,0.7355404605527442,5.995203518304949e-108,region,0.7355404605527442
MD,IN,49,0.7309758073703618,5.607207285060117e-106,region,0.7309758073703618
MD,CO,49,0.7309442213973851,5.784206653606725e-106,region,0.7309442213973851
MD,NM,49,0.7197357551548735,2.7156424816640486e-101,region,0.7197357551548735
MD,VA,49,0.7045136683445613,2.6549048908572085e-95,region,0.7045136683445613
MD,WV,49,0.6968316325151694,2.011904467881751e-92,region,0.6968316325151694
MD,UT,49,0.6907495420891533,3.3064230745299987e-90,region,0.6907495420891533
MD,cumulative_vaccine_doses_administered_moderna,24,0.687741705262404,5.025435260482046e-37,vaccinations,0.687741705262404
MD,NE,49,0.6822057105367996,3.4726290575141745e-87,region,0.6822057105367996
MD,cumulative_vaccine_doses_administered_janssen,24,0.6713316736110754,1.684361549139912e-34,vaccinations,0.6713316736110754
MD,cumulative_persons_vaccinated,24,0.6700781662686854,4.189688063511714e-34,vaccinations,0.6700781662686854
MD,cumulative_persons_fully_vaccinated_janssen,24,0.6686303389841505,3.896241641746994e-34,vaccinations,0.6686303389841505
MD,cumulative_persons_fully_vaccinated_moderna,24,0.6479645828172481,2.206361499432337e-31,vaccinations,0.6479645828172481
MD,cumulative_vaccine_doses_administered,1,0.6447262893839959,2.362177900311315e-29,vaccinations,0.6447262893839959
MD,cumulative_vaccine_doses_administered_pfizer,1,0.6410450458873392,1.5684736779856995e-28,vaccinations,0.6410450458873392
MD,NV,49,0.6370983192778286,8.272140354574409e-73,region,0.6370983192778286
MD,AR,49,0.6290424413402429,1.7261277969238338e-70,region,0.6290424413402429
MD,ME,47,0.6217479531135388,1.994047883067305e-68,region,0.6217479531135388
MD,ID,49,0.6172292069192344,3.2904981211989896e-67,region,0.6172292069192344
MD,cumulative_persons_fully_vaccinated,22,0.6130931169447521,3.8911020301613597e-26,vaccinations,0.6130931169447521
MD,OK,49,0.6080119452056306,9.579314771705424e-65,region,0.6080119452056306
MD,AL,49,0.6064250635296726,2.4970990744381487e-64,region,0.6064250635296726
MD,cumulative_persons_fully_vaccinated_pfizer,22,0.6005942151748216,2.325881651160215e-24,vaccinations,0.6005942151748216
MD,MN,49,0.5975798536027315,4.724806203030837e-62,region,0.5975798536027315
MD,TX,48,0.593568406976469,4.8425729691517634e-61,region,0.593568406976469
MD,search_trends_dysgeusia,49,0.5929995468297081,6.696684439104095e-61,google-search-trends,0.5929995468297081
MD,VT,49,0.5792188913592198,1.5181971217838392e-57,region,0.5792188913592198
MD,WI,49,0.5776487977210147,3.577321141160462e-57,region,0.5776487977210147
MD,KY,49,0.5607248580792719,2.760233221318106e-53,region,0.5607248580792719
MD,NC,49,0.5319665507557924,3.593792635579619e-47,region,0.5319665507557924
MD,GA,49,0.5262510315688199,5.0354561444138926e-46,region,0.5262510315688199
MD,MT,49,0.5202513776957405,7.625066690932928e-45,region,0.5202513776957405
MD,search_trends_hypoxemia,48,0.5178956684391414,2.189571652764452e-44,google-search-trends,0.5178956684391414
MD,AK,49,0.5027733892983373,1.5462024613455466e-41,region,0.5027733892983373
MD,MI,49,0.4966286448110862,2.028424560299237e-40,region,0.4966286448110862
MD,SD,49,0.4951674022885942,3.712535687909561e-40,region,0.4951674022885942
MD,search_trends_diarrhea,48,0.4944181418208882,5.070471924290465e-40,google-search-trends,0.4944181418208882
