abbr,feature,lag,best_corr,p_value,type,best_orig_corr
MT,MT,0,1.0,0.0,region,1.0
MT,WI,49,0.8781541080361813,1.2484928461642823e-202,region,0.8781541080361813
MT,ID,37,0.8710644087540913,3.110577433240186e-189,region,0.8710644087540913
MT,WY,49,0.8123897756065306,9.023951226241326e-149,region,0.8123897756065306
MT,IN,49,0.8010227966428274,1.2659071861420382e-141,region,0.8010227966428274
MT,NE,49,0.8000412533506678,4.985808264883294e-141,region,0.8000412533506678
MT,AK,44,0.7998753794017586,1.411308950927936e-134,region,0.7998753794017586
MT,SD,48,0.7996969252968207,1.0076372361514172e-140,region,0.7996969252968207
MT,MN,47,0.795778491145196,5.146280123272693e-136,region,0.795778491145196
MT,ND,49,0.7898451969871695,4.915537426753029e-135,region,0.7898451969871695
MT,IL,48,0.7877863287803393,9.40805562965112e-134,region,0.7877863287803393
MT,NM,47,0.7812603300937931,1.6605707165431355e-127,region,0.7812603300937931
MT,UT,47,0.7801559447472614,3.6938799775576405e-127,region,0.7801559447472614
MT,CO,49,0.7794677071778018,2.8763179196164457e-129,region,0.7794677071778018
MT,KY,49,0.753600664553671,3.624905689499503e-116,region,0.753600664553671
MT,current_ventilator_patients,49,0.7249620855802716,3.860831034960826e-96,hospitalizations,0.7249620855802716
MT,OH,49,0.693372572917756,3.7200682012836594e-91,region,0.693372572917756
MT,OR,0,0.6742488183667024,5.453513741666276e-83,region,0.6742488183667024
MT,NV,49,0.6583151449122184,2.9160259606228876e-79,region,0.6583151449122184
MT,WA,7,0.6525827157747315,7.983808377764002e-75,region,0.6525827157747315
MT,WV,49,0.6355078075867171,2.4045304684117987e-72,region,0.6355078075867171
MT,OK,49,0.6341574798473315,5.920130094651117e-72,region,0.6341574798473315
MT,RI,48,0.625528897098249,2.1125699679159639e-69,region,0.625528897098249
MT,cumulative_vaccine_doses_administered_janssen,0,0.6218977727275978,1.2314372920327192e-26,vaccinations,0.6218977727275978
MT,cumulative_vaccine_doses_administered_pfizer,0,0.6215716005047573,1.274228678905159e-21,vaccinations,0.6215716005047573
MT,cumulative_vaccine_doses_administered,0,0.6164256469951651,2.792269680483523e-21,vaccinations,0.6164256469951651
MT,IA,46,0.6123674483885605,3.780295500132499e-64,region,0.6123674483885605
MT,cumulative_persons_fully_vaccinated_janssen,0,0.6112625027990877,1.404868899947818e-26,vaccinations,0.6112625027990877
