abbr,feature,lag,best_corr,p_value,type,best_orig_corr
PA,PA,0,1.0,0.0,region,1.0
PA,DE,44,0.902036563059714,5.5817644558430225e-230,region,0.902036563059714
PA,MD,49,0.8924572806378408,1.4019657182801275e-218,region,0.8924572806378408
PA,OH,31,0.852537629596079,7.486884719445132e-178,region,0.852537629596079
PA,search_trends_ageusia,49,0.8496601187253074,3.962494670307861e-176,google-search-trends,0.8496601187253074
PA,RI,49,0.8213260127041172,9.664380847980804e-155,region,0.8213260127041172
PA,NJ,49,0.8212699658256999,1.0559756209684114e-154,region,0.8212699658256999
PA,MA,49,0.7918218756584716,3.596733298748993e-136,region,0.7918218756584716
PA,CO,49,0.7855642286924915,1.2871475246754586e-132,region,0.7855642286924915
PA,NH,49,0.7817967183830138,1.5564285525032097e-130,region,0.7817967183830138
PA,search_trends_dysgeusia,49,0.7783320967021278,1.177263429040876e-128,google-search-trends,0.7783320967021278
PA,NY,49,0.7753349503880913,4.665345035151552e-127,region,0.7753349503880913
PA,WV,28,0.7664096117428455,1.8703024172750597e-120,region,0.7664096117428455
PA,IN,49,0.7398499791924157,7.568845974412133e-110,region,0.7398499791924157
PA,NM,49,0.7271021665700141,2.4538058328404068e-104,region,0.7271021665700141
PA,ME,49,0.7224065501935122,2.1959109065710243e-102,region,0.7224065501935122
PA,CA,49,0.7150642653786208,2.0607539462551584e-99,region,0.7150642653786208
PA,IL,49,0.7141560842552102,4.7331547072790896e-99,region,0.7141560842552102
PA,UT,49,0.7031605050253744,8.669690620559046e-95,region,0.7031605050253744
PA,AZ,49,0.699550012964566,1.9731653967462435e-93,region,0.699550012964566
PA,ID,49,0.682643035820582,2.4463852968914256e-87,region,0.682643035820582
PA,VA,49,0.6740496267603235,2.1372819921734038e-84,region,0.6740496267603235
PA,search_trends_hypoxemia,39,0.6652297577456991,3.469855717622525e-81,google-search-trends,0.6652297577456991
PA,VT,49,0.6648651790344845,2.3187110333789417e-81,region,0.6648651790344845
PA,NE,49,0.6648179286683747,2.402056258986353e-81,region,0.6648179286683747
PA,search_trends_anosmia,39,0.6571925600849913,1.2254249708281478e-78,google-search-trends,0.6571925600849913
PA,NV,49,0.65088152651343,6.0899905400864055e-77,region,0.65088152651343
PA,MN,49,0.6349529084813609,3.483904098678772e-72,region,0.6349529084813609
PA,AR,49,0.6183754146884375,1.6036355802518282e-67,region,0.6183754146884375
PA,AK,49,0.6052850081656045,4.953682076689639e-64,region,0.6052850081656045
PA,AL,49,0.6026428788815934,2.3975826737297765e-63,region,0.6026428788815934
PA,cumulative_vaccine_doses_administered_pfizer,29,0.5999110401765936,1.6607284473732498e-22,vaccinations,0.5999110401765936
PA,WI,49,0.5941753695513929,3.404270746448911e-61,region,0.5941753695513929
PA,cumulative_persons_vaccinated,29,0.5938232198816047,2.589521541968816e-23,vaccinations,0.5938232198816047
PA,KY,44,0.5922387510421351,1.0389346551537772e-60,region,0.5922387510421351
PA,MT,49,0.5907021517720268,2.4917085068128513e-60,region,0.5907021517720268
PA,TX,46,0.5906784693284044,2.803959838646715e-60,region,0.5906784693284044
PA,cumulative_vaccine_doses_administered_moderna,32,0.5867134915907839,2.037573919358573e-24,vaccinations,0.5867134915907839
PA,OK,49,0.5836094974680984,1.3478392589673249e-58,region,0.5836094974680984
PA,cumulative_vaccine_doses_administered,29,0.5786945075387797,1.0077220945227728e-20,vaccinations,0.5786945075387797
PA,current_intensive_care_patients,1,0.5759414523617108,5.537182128078425e-49,hospitalizations,0.5759414523617108
PA,MI,49,0.5753899543979353,1.2177279185714397e-56,region,0.5753899543979353
PA,cumulative_persons_fully_vaccinated_pfizer,29,0.560527309646643,4.377129797146733e-19,vaccinations,0.560527309646643
PA,cumulative_persons_fully_vaccinated_janssen,29,0.5508346516707381,1.409338607499732e-18,vaccinations,0.5508346516707381
PA,cumulative_vaccine_doses_administered_janssen,29,0.5501652707105241,2.0819293132085936e-18,vaccinations,0.5501652707105241
PA,cumulative_persons_fully_vaccinated_moderna,32,0.5471193709998636,1.4806637929352683e-19,vaccinations,0.5471193709998636
PA,cumulative_persons_fully_vaccinated,29,0.5457898459318504,5.2364659509205175e-18,vaccinations,0.5457898459318504
PA,new_hospitalized_patients,1,0.5440868564428873,4.1705191985952814e-43,hospitalizations,0.5440868564428873
PA,search_trends_skin_rash,16,0.5434923947236281,1.4830361426671198e-48,google-search-trends,0.5434923947236281
PA,NC,49,0.5407770837969137,5.5556673210338205e-49,region,0.5407770837969137
PA,current_hospitalized_patients,1,0.5401709911495649,5.144553007775582e-43,hospitalizations,0.5401709911495649
PA,SD,46,0.5195105098483344,1.6097847667120932e-44,region,0.5195105098483344
PA,search_trends_bells_palsy,49,0.5148230110654028,8.510561551628121e-44,google-search-trends,0.5148230110654028
PA,search_trends_facial_nerve_paralysis,49,0.5100752291695669,6.77577141060313e-43,google-search-trends,0.5100752291695669
PA,GA,49,0.5068698458375935,2.699484250501445e-42,region,0.5068698458375935
PA,TN,47,0.501780280039562,2.3720437247246004e-41,region,0.501780280039562
PA,search_trends_hives,16,0.492372370595991,3.8851610415715324e-38,google-search-trends,0.492372370595991
PA,search_trends_skin_condition,0,0.4917452609042237,1.7735534219333782e-37,google-search-trends,0.4917452609042237
PA,search_trends_ingrown_hair,0,0.4882642164306841,1.9512367760628058e-33,google-search-trends,0.4882642164306841
PA,OR,49,0.4864617453428143,1.281250766077767e-38,region,0.4864617453428143
PA,search_trends_itch,0,0.4857204704170793,2.878387981477383e-36,google-search-trends,0.4857204704170793
PA,WY,44,0.4798426525630268,4.424302203500008e-37,region,0.4798426525630268
PA,WA,44,0.4774581653778854,6.547318748717107e-37,region,0.4774581653778854
PA,CT,47,0.4750402044938191,1.1712111803421309e-36,region,0.4750402044938191
PA,search_trends_wart,0,0.4675718685313655,7.013850835506296e-30,google-search-trends,0.4675718685313655
PA,search_trends_palpitations,46,0.4672020139653565,3.13304319973926e-35,google-search-trends,0.4672020139653565
PA,IA,46,0.4669711186790499,3.7289027694518147e-35,region,0.4669711186790499
PA,search_trends_otitis,49,0.4645802471971475,6.074467625866233e-35,google-search-trends,-0.4645802471971475
PA,ND,16,0.4567188170483196,9.344755072706445e-31,region,0.4567188170483196
PA,search_trends_erythema_chronicum_migrans,19,0.4552241135595619,4.544257797292794e-33,google-search-trends,0.4552241135595619
PA,search_trends_abdominal_obesity,0,0.4440135944431653,3.423922527638202e-24,google-search-trends,0.4440135944431653
PA,MS,48,0.4438642599912453,1.0798232334571823e-31,region,0.4438642599912453
PA,search_trends_skin_tag,0,0.4365844161017526,1.7173358326019704e-25,google-search-trends,0.4365844161017526
PA,search_trends_telangiectasia,0,0.4359407991237927,1.4297904950873429e-27,google-search-trends,0.4359407991237927
PA,mobility_parks,49,0.4343856782207361,3.4366480576335704e-29,mobility,-0.4343856782207361
PA,SC,49,0.4315161326422302,7.186463739183147e-30,region,0.4315161326422302
PA,search_trends_otitis_externa,49,0.4296588260776521,1.3343389756139344e-29,google-search-trends,-0.4296588260776521
PA,search_trends_water_retention,0,0.4273266289288954,4.9423954029792225e-25,google-search-trends,0.4273266289288954
PA,search_trends_actinic_keratosis,0,0.4268305880565831,4.093380443895828e-27,google-search-trends,0.4268305880565831
PA,search_trends_allergy,0,0.4252953229849431,1.2139354511184674e-27,google-search-trends,0.4252953229849431
PA,search_trends_eye_pain,46,0.4155775225830834,1.90025783384976e-27,google-search-trends,0.4155775225830834
PA,search_trends_burning_mouth_syndrome,49,0.4142102332079799,1.981676641280105e-27,google-search-trends,0.4142102332079799
PA,search_trends_swollen_feet,0,0.4098408959660584,5.880947546774368e-24,google-search-trends,0.4098408959660584
PA,search_trends_perspiration,0,0.4091643691296952,6.180086794506408e-23,google-search-trends,0.4091643691296952
PA,search_trends_angioedema,49,0.4088610064885231,1.0546344020066016e-26,google-search-trends,-0.4088610064885231
PA,cumulative_hospitalized_patients,1,0.4012001403650471,1.5069428547491765e-17,hospitalizations,0.4012001403650471
PA,search_trends_melasma,0,0.3976787436661443,3.718496217263994e-23,google-search-trends,0.3976787436661443
PA,search_trends_diarrhea,49,0.3973517881356294,3.4784369108187536e-25,google-search-trends,-0.3973517881356294
PA,search_trends_impetigo,49,0.3958208696298685,5.4814709197938025e-25,google-search-trends,-0.3958208696298685
PA,search_trends_edema,0,0.3906200422000899,3.162888834278559e-22,google-search-trends,0.3906200422000899
PA,search_trends_photodermatitis,16,0.3889835396207209,1.0075146719215373e-22,google-search-trends,0.3889835396207209
PA,search_trends_burn,0,0.3883508422510596,5.016792476699222e-21,google-search-trends,0.3883508422510596
PA,new_persons_fully_vaccinated_pfizer,49,0.3836501895040788,7.318022946782012e-11,vaccinations,0.3836501895040788
PA,KS,46,0.3771392622761141,1.3098056377873444e-22,region,0.3771392622761141
PA,search_trends_milium,3,0.3753221327319613,9.612597705840902e-18,google-search-trends,0.3753221327319613
PA,current_ventilator_patients,49,0.3747407456718648,5.214371062600733e-21,hospitalizations,0.3747407456718648
PA,search_trends_varicose_veins,19,0.3747203036682796,1.2182460464952881e-21,google-search-trends,0.3747203036682796
PA,search_trends_grandiosity,17,0.3711371186480521,4.30419923826968e-21,google-search-trends,0.3711371186480521
PA,new_vaccine_doses_administered_pfizer,49,0.3673137154469738,5.134451881643127e-10,vaccinations,0.3673137154469738
PA,search_trends_avoidant_personality_disorder,0,0.3653289942147377,3.535101628389016e-16,google-search-trends,0.3653289942147377
PA,search_trends_petechia,0,0.3610838363832375,3.949829272796557e-19,google-search-trends,0.3610838363832375
PA,search_trends_desquamation,0,0.3601362987305005,6.9465310113478e-18,google-search-trends,0.3601362987305005
PA,search_trends_gout,0,0.3595669056969751,3.1949790077586955e-16,google-search-trends,0.3595669056969751
PA,search_trends_stretch_marks,0,0.3582377792538818,2.8916615959165185e-14,google-search-trends,0.3582377792538818
PA,search_trends_rheum,49,0.357185265079839,2.471104446022188e-20,google-search-trends,-0.357185265079839
PA,search_trends_dermatitis,8,0.3548668298846025,7.396972275816208e-18,google-search-trends,0.3548668298846025
PA,search_trends_boil,49,0.3532500350622733,6.799878966084902e-20,google-search-trends,-0.3532500350622733
PA,search_trends_impulsivity,16,0.3506734375973136,2.2607904224278402e-17,google-search-trends,0.3506734375973136
PA,FL,49,0.3351551305469696,5.967907045587357e-18,region,0.3351551305469696
PA,search_trends_swelling,0,0.3331603928592764,1.4954506831449497e-15,google-search-trends,0.3331603928592764
PA,search_trends_conjunctivitis,49,0.3318448928416005,1.3113225384041392e-17,google-search-trends,-0.3318448928416005
PA,search_trends_tachycardia,16,0.3296111474358554,1.4796148217687663e-16,google-search-trends,0.3296111474358554
PA,search_trends_genital_wart,0,0.326493733078584,2.343237981534452e-13,google-search-trends,0.326493733078584
PA,search_trends_bloating,0,0.326218894279313,4.001264278535947e-12,google-search-trends,0.326218894279313
PA,MO,49,0.3256042610784342,5.636729066136777e-17,region,0.3256042610784342
PA,LA,48,0.2972328215809048,2.8394277047532567e-14,region,0.2972328215809048
PA,mobility_transit_stations,49,0.2867309408504632,6.790157252017285e-13,mobility,-0.2867309408504632
PA,new_vaccine_doses_administered_moderna,49,0.2851666889452098,1.990495967250865e-06,vaccinations,0.2851666889452098
PA,mobility_grocery_and_pharmacy,49,0.2592882192916476,9.790614145425328e-11,mobility,-0.2592882192916476
PA,new_persons_fully_vaccinated_moderna,49,0.2556651932676758,2.1913424080420447e-05,vaccinations,0.2556651932676758
PA,HI,49,0.2303460051569968,5.2307259188863955e-09,region,0.2303460051569968
