abbr,feature,lag,best_corr,p_value,type,best_orig_corr
TN,TN,1,1.0,0.0,region,1.0
TN,NC,49,0.8692333513044638,1.143828226212467e-193,region,0.8692333513044638
TN,KY,49,0.8265118329952101,2.318543745473611e-158,region,0.8265118329952101
TN,OK,49,0.8257140338253437,8.509744935339291e-158,region,0.8257140338253437
TN,cumulative_persons_fully_vaccinated_pfizer,35,0.7958506266013199,3.471810391880187e-57,vaccinations,0.7958506266013199
TN,IN,48,0.795236377215212,3.753393204425477e-138,region,0.795236377215212
TN,OR,49,0.7924337139995461,1.5917770325468964e-136,region,0.7924337139995461
TN,cumulative_persons_fully_vaccinated,35,0.7924272418370826,8.502533874013079e-57,vaccinations,0.7924272418370826
TN,cumulative_vaccine_doses_administered_janssen,35,0.7845948811940775,7.8872208886374915e-56,vaccinations,0.7845948811940775
TN,cumulative_persons_fully_vaccinated_janssen,35,0.7823136991072968,2.577257709033793e-55,vaccinations,0.7823136991072968
TN,cumulative_vaccine_doses_administered,35,0.7820208731508191,5.9415446326402665e-53,vaccinations,0.7820208731508191
TN,cumulative_vaccine_doses_administered_pfizer,35,0.7804225833175212,3.298122671733157e-52,vaccinations,0.7804225833175212
TN,cumulative_persons_fully_vaccinated_moderna,35,0.7612658415291131,5.156866036099733e-51,vaccinations,0.7612658415291131
TN,cumulative_persons_vaccinated,35,0.7559732218497828,3.1203783025109116e-48,vaccinations,0.7559732218497828
TN,GA,49,0.746163904536991,1.0663775775997043e-112,region,0.746163904536991
TN,cumulative_vaccine_doses_administered_moderna,35,0.7332072862647261,6.108897035355105e-45,vaccinations,0.7332072862647261
TN,SC,35,0.7098091753518531,4.2586635551513287e-97,region,0.7098091753518531
TN,WA,49,0.7088228954029522,5.856637605383053e-97,region,0.7088228954029522
TN,UT,49,0.7064393426044526,4.870554770580159e-96,region,0.7064393426044526
TN,NM,49,0.6921802519547834,1.007168590552538e-90,region,0.6921802519547834
TN,NH,49,0.6810152960462661,8.983042911679916e-87,region,0.6810152960462661
TN,NV,35,0.6662473425012045,2.109305710846379e-81,region,0.6662473425012045
TN,WY,49,0.6623908228465187,1.460877283290354e-80,region,0.6623908228465187
TN,MS,0,0.660092341097907,6.770959093709246e-79,region,0.660092341097907
TN,VA,49,0.6568463172875956,8.480040591579423e-79,region,0.6568463172875956
TN,ID,49,0.6510506698790303,5.402029158387054e-77,region,0.6510506698790303
TN,IL,49,0.619344662388732,8.712323569739109e-68,region,0.619344662388732
TN,MA,49,0.6124692081813822,6.308321717281924e-66,region,0.6124692081813822
TN,search_trends_hypoxemia,46,0.6007707941797096,7.551232600282377e-63,google-search-trends,0.6007707941797096
TN,FL,49,0.5970820836035063,6.315689072651371e-62,region,0.5970820836035063
TN,search_trends_ageusia,49,0.5950761128830826,2.0235300742089548e-61,google-search-trends,0.5950761128830826
TN,OH,49,0.5777334586589863,3.416161089481749e-57,region,0.5777334586589863
TN,MT,49,0.5764135007388389,6.998456244120868e-57,region,0.5764135007388389
TN,CA,28,0.5682871833032201,1.625296208810427e-54,region,0.5682871833032201
TN,WV,48,0.562690579163703,1.212330308837103e-53,region,0.562690579163703
TN,RI,49,0.5567283743821114,2.121377762494796e-52,region,0.5567283743821114
TN,CO,49,0.5489260420765569,1.0508169755820549e-50,region,0.5489260420765569
TN,LA,0,0.5375137285256916,9.141202680528471e-48,region,0.5375137285256916
TN,AL,49,0.5337804783508067,1.5384867973186923e-47,region,0.5337804783508067
TN,search_trends_anosmia,49,0.5328199897751967,2.4125380938275193e-47,google-search-trends,0.5328199897751967
TN,search_trends_dysgeusia,20,0.5071611782008132,2.5171045142270545e-42,google-search-trends,0.5071611782008132
TN,NE,41,0.5061035896452868,6.523139871136804e-42,region,0.5061035896452868
TN,current_ventilator_patients,49,0.5028315696033159,8.231298908941647e-39,hospitalizations,0.5028315696033159
TN,PA,47,0.501780280039562,2.3720437247246004e-41,region,0.501780280039562
TN,TX,0,0.5003643703082061,2.535253301477778e-40,region,0.5003643703082061
TN,AK,48,0.4996946722558548,7.45225618259292e-41,region,0.4996946722558548
TN,DE,49,0.4969591483997084,1.7685115786923383e-40,region,0.4969591483997084
TN,MD,49,0.484165500488744,3.2060922336611755e-38,region,0.484165500488744
TN,AZ,49,0.4823804949659996,6.509537330070313e-38,region,0.4823804949659996
TN,WI,48,0.479318761995677,2.666398606388961e-37,region,0.479318761995677
TN,AR,0,0.4535652057250969,4.750594911719059e-33,region,0.4535652057250969
TN,MI,48,0.445805622824326,6.269055760227596e-32,region,0.445805622824326
TN,MN,48,0.4411550459037897,3.6458942733632758e-31,region,0.4411550459037897
TN,KS,40,0.4187540336807368,5.709395121462313e-28,region,0.4187540336807368
TN,SD,49,0.4134361875515739,2.5287721113014555e-27,region,0.4134361875515739
TN,VT,48,0.3975246444447695,4.525957328946626e-25,region,0.3975246444447695
TN,new_persons_vaccinated,20,0.3954400498533309,1.1688154262813775e-09,vaccinations,0.3954400498533309
TN,CT,3,0.3891466092240168,5.7609621243249625e-24,region,0.3891466092240168
TN,current_intensive_care_patients,49,0.381562128146218,1.032488291130012e-21,hospitalizations,0.381562128146218
TN,NY,35,0.3627047822054221,7.474802682604083e-21,region,0.3627047822054221
TN,search_trends_stretch_marks,48,0.3615419365639146,1.0026159534943188e-20,google-search-trends,0.3615419365639146
TN,current_hospitalized_patients,49,0.3544507571921709,9.283968016669581e-19,hospitalizations,0.3544507571921709
TN,search_trends_abdominal_obesity,48,0.3533838622498573,8.273572957745664e-20,google-search-trends,0.3533838622498573
TN,search_trends_eye_pain,34,0.3513096292562889,1.2218337874148445e-19,google-search-trends,0.3513096292562889
TN,NJ,20,0.3479606382592137,3.5119865033317905e-19,region,0.3479606382592137
TN,search_trends_hypoxia,28,0.3460799781188918,6.9535183927089375e-19,google-search-trends,0.3460799781188918
TN,search_trends_bells_palsy,0,0.345081505141,6.076234742741654e-19,google-search-trends,0.345081505141
TN,search_trends_facial_nerve_paralysis,0,0.3449211308208156,6.5064475521503035e-19,google-search-trends,0.3449211308208156
TN,search_trends_bradycardia,0,0.3443961879163915,3.0999943612055787e-18,google-search-trends,0.3443961879163915
