abbr,feature,lag,best_corr,p_value,type,best_orig_corr
MO,MO,0,1.0,0.0,region,1.0
MO,cumulative_persons_fully_vaccinated_pfizer,30,0.7091861490622335,6.444852493483051e-38,vaccinations,0.7091861490622335
MO,cumulative_persons_fully_vaccinated,30,0.7024711739752612,3.1917672474251283e-37,vaccinations,0.7024711739752612
MO,cumulative_vaccine_doses_administered,30,0.7008451132603484,4.264063431417535e-36,vaccinations,0.7008451132603484
MO,cumulative_vaccine_doses_administered_pfizer,30,0.7007984563070884,1.2417595734424878e-35,vaccinations,0.7007984563070884
MO,cumulative_persons_fully_vaccinated_janssen,30,0.690061367426118,2.9652217884607453e-36,vaccinations,0.690061367426118
MO,cumulative_vaccine_doses_administered_janssen,30,0.6888619451093405,4.195631622710983e-36,vaccinations,0.6888619451093405
MO,cumulative_persons_vaccinated,30,0.6823982742179979,1.7855528798970104e-34,vaccinations,0.6823982742179979
MO,cumulative_persons_fully_vaccinated_moderna,30,0.6659098090581357,7.09822729506901e-33,vaccinations,0.6659098090581357
MO,cumulative_vaccine_doses_administered_moderna,30,0.6428124211670669,5.111259379104669e-30,vaccinations,0.6428124211670669
MO,search_trends_ageusia,47,0.4240718574280015,8.576552351469011e-29,google-search-trends,0.4240718574280015
MO,CO,49,0.4213767999370342,2.01162890118377e-28,region,0.4213767999370342
MO,ID,49,0.4159788173495249,1.1326091889524846e-27,region,0.4159788173495249
MO,NE,49,0.4069671595964625,1.892473038027855e-26,region,0.4069671595964625
MO,AR,27,0.4053092086714607,4.166570282737065e-26,region,0.4053092086714607
MO,IL,49,0.3976284413459661,3.2031790738326085e-25,region,0.3976284413459661
MO,NM,48,0.3951536080759907,6.7213567532320615e-25,region,0.3951536080759907
MO,IN,49,0.3917689602480409,1.8059161283648816e-24,region,0.3917689602480409
MO,RI,48,0.3902398956130215,2.829051186462717e-24,region,0.3902398956130215
MO,WI,49,0.3827064125517428,2.449504075497967e-23,region,0.3827064125517428
MO,UT,48,0.3819853371870109,3.0137526421090104e-23,region,0.3819853371870109
MO,MT,48,0.3749130465717974,2.183636684578572e-22,region,0.3749130465717974
MO,search_trends_hypoxemia,49,0.373722480453036,3.00036443653902e-22,google-search-trends,0.373722480453036
MO,search_trends_dysgeusia,47,0.373344402792005,3.3912795638303257e-22,google-search-trends,0.373344402792005
MO,current_ventilator_patients,49,0.3690086546259664,3.0256744016480605e-20,hospitalizations,0.3690086546259664
MO,OH,49,0.3664807180930043,2.137010431971758e-21,region,0.3664807180930043
MO,search_trends_anosmia,47,0.3659122934342389,2.535046810178937e-21,google-search-trends,0.3659122934342389
MO,ND,49,0.3602904148362673,1.1006400631390383e-20,region,0.3602904148362673
MO,SD,48,0.35774539752544,2.1629097407448084e-20,region,0.35774539752544
MO,NV,49,0.3543871470072594,5.0828257362211814e-20,region,0.3543871470072594
MO,WY,49,0.3538017320265522,5.905289530022303e-20,region,0.3538017320265522
MO,AL,33,0.3463462068086916,4.543715709893881e-19,region,0.3463462068086916
MO,MN,49,0.3443864756078781,6.313723143171657e-19,region,0.3443864756078781
MO,AK,49,0.3438855570771693,7.14600502024282e-19,region,0.3438855570771693
