abbr,feature,lag,best_corr,p_value,type,best_orig_corr
LA,LA,0,1.0,0.0,region,1.0
LA,MS,0,0.74093983688898,2.288353428214808e-109,region,0.74093983688898
LA,GA,0,0.6269446490569406,1.3405284287991668e-68,region,0.6269446490569406
LA,FL,0,0.6248266701666708,8.34800258055211e-68,region,0.6248266701666708
LA,OK,49,0.618904205181895,1.1499011609885522e-67,region,0.618904205181895
LA,OR,49,0.6083169783587672,7.963081501783748e-65,region,0.6083169783587672
LA,KY,49,0.5883879831937197,9.261706653822053e-60,region,0.5883879831937197
LA,search_trends_hypoxemia,0,0.5877574623840963,3.054639127475995e-58,google-search-trends,0.5877574623840963
LA,NC,49,0.57902941166774,1.6840545307719694e-57,region,0.57902941166774
LA,WA,49,0.5687008131933822,4.334439188275373e-55,region,0.5687008131933822
LA,SC,0,0.5668449719481483,7.80782347822882e-54,region,0.5668449719481483
LA,NV,42,0.5524191752579141,1.96684074759502e-51,region,0.5524191752579141
LA,AR,0,0.540925166580392,1.2941861553663708e-48,region,0.540925166580392
LA,TN,0,0.5375137285256915,9.141202680529428e-48,region,0.5375137285256915
LA,TX,0,0.5374733257772804,3.37802790709527e-47,region,0.5374733257772804
LA,AL,33,0.5089560036649532,1.3654230676448117e-42,region,0.5089560036649532
LA,IN,49,0.4967869185861309,1.899541653866926e-40,region,0.4967869185861309
LA,NM,49,0.4951862727791377,3.6837371681476765e-40,region,0.4951862727791377
LA,VA,49,0.4879912082946688,6.928330873907107e-39,region,0.4879912082946688
LA,UT,49,0.484899531755231,2.3931397530563915e-38,region,0.484899531755231
LA,WY,49,0.4747425353321799,1.2863455876849564e-36,region,0.4747425353321799
LA,search_trends_ageusia,0,0.4624384601536708,2.713373411101573e-33,google-search-trends,0.4624384601536708
LA,CA,0,0.4590967981284195,1.4599991014544584e-33,region,0.4590967981284195
LA,ID,49,0.45881439648914,5.1129390833597385e-34,region,0.45881439648914
LA,cumulative_vaccine_doses_administered_janssen,49,0.452414894356723,5.6114816823795886e-15,vaccinations,0.452414894356723
LA,cumulative_persons_fully_vaccinated_janssen,49,0.4519443349024777,6.032932598169441e-15,vaccinations,0.4519443349024777
LA,cumulative_persons_fully_vaccinated_moderna,49,0.4494658663430555,8.818309856181844e-15,vaccinations,0.4494658663430555
