abbr,feature,lag,best_corr,best_orig_corr,p_value
ME,search_trends_epiphora,28,0.6204498155194131,0.6204498155194131,2.0496993528623216e-61
ME,search_trends_attention_deficit_hyperactivity_disorder,10,0.4522150885750486,0.4522150885750486,1.2101371377085747e-21
ME,search_trends_dyspareunia,3,0.4316063147877901,0.4316063147877901,4.1261238683474585e-25
ME,search_trends_acne,3,0.4243624768933203,0.4243624768933203,4.099592370489778e-15
ME,search_trends_avoidant_personality_disorder,10,0.41796070436365695,0.41796070436365695,5.328875271514345e-17
ME,search_trends_rumination,27,0.3850316072749678,0.3850316072749678,2.5887664584392284e-23
ME,search_trends_urethritis,8,0.34748700527198545,0.34748700527198545,7.783687298992071e-13
ME,search_trends_auditory_hallucination,3,0.3466654834136398,0.3466654834136398,1.0605963154333483e-15
ME,search_trends_hypochondriasis,8,0.34568328388369185,0.34568328388369185,4.610873373408488e-16
ME,search_trends_hyperemesis_gravidarum,3,0.3352646071011779,0.3352646071011779,2.0504671819097479e-13
ME,search_trends_apnea,10,0.33322479268180594,0.33322479268180594,6.891587813231445e-06
ME,search_trends_nasal_congestion,3,0.32622773343018385,0.32622773343018385,0.009719656663724992
ME,search_trends_leukorrhea,3,0.3243067979170923,0.3243067979170923,4.519351188534593e-10
ME,search_trends_amenorrhea,3,0.31893054495775003,0.31893054495775003,6.358594728794498e-05
ME,search_trends_burn,8,0.3016619284554946,0.3016619284554946,1.1061271162635198e-10
