abbr,feature,lag,best_corr,best_orig_corr,p_value
KY,search_trends_ageusia,49,0.7189426728642008,0.7189426728642008,5.698553333473177e-101
KY,search_trends_hypoxemia,49,0.6809916102205196,0.6809916102205196,9.154115307217819e-87
KY,search_trends_anosmia,49,0.6524575840197571,0.6524575840197571,1.98717392827694e-77
KY,search_trends_dysgeusia,49,0.5140348984206273,0.5140348984206273,1.2036634773393716e-43
KY,search_trends_stretch_marks,44,0.4352996650329609,0.4352996650329609,7.442771359177434e-30
KY,search_trends_bradycardia,28,0.3971318655513243,0.3971318655513243,1.4914831114250496e-24
KY,search_trends_palpitations,40,0.35014066358721274,0.35014066358721274,2.0203989230404933e-19
KY,search_trends_skin_tag,34,0.33911231034363404,0.33911231034363404,5.1932628985418236e-18
KY,search_trends_erythema_chronicum_migrans,0,0.3260936050791226,0.3260936050791226,1.2694019717348952e-16
KY,search_trends_telangiectasia,46,0.31524784616582024,0.31524784616582024,6.691690293053898e-16
KY,search_trends_impulsivity,2,0.3102457020518385,0.3102457020518385,2.1255663347687062e-14
KY,search_trends_compulsive_hoarding,44,0.30434376045382827,0.30434376045382827,1.1045120113290068e-14
KY,search_trends_eye_pain,43,0.30356588871125867,0.30356588871125867,1.488404055806415e-14
