abbr,feature,lag,best_corr,best_orig_corr,p_value
MD,search_trends_ageusia,48,0.7385098648261079,0.7385098648261079,2.9839486545574223e-109
MD,search_trends_dysgeusia,49,0.5929866215474278,0.5929866215474278,6.746571359032795e-61
MD,search_trends_hypoxemia,48,0.5178795270871459,0.5178795270871459,2.2053556540771664e-44
MD,search_trends_diarrhea,48,0.49439326169578013,0.49439326169578013,5.122675193256052e-40
MD,search_trends_skin_rash,49,0.47621759847928524,-0.47621759847928524,7.271904500373116e-37
MD,search_trends_skin_condition,49,0.4556773813917419,-0.4556773813917419,1.6019762106300038e-33
MD,search_trends_bells_palsy,47,0.44980232490511374,0.44980232490511374,1.354512948875618e-32
MD,search_trends_erythema_chronicum_migrans,49,0.44541600490584204,-0.44541600490584204,6.18732255491954e-32
MD,search_trends_facial_nerve_paralysis,47,0.44327695391443467,0.44327695391443467,1.3842325429619465e-31
MD,search_trends_grandiosity,43,0.4410705957280272,0.4410705957280272,3.2593093736095736e-31
MD,search_trends_pus,47,0.4385649218374885,0.4385649218374885,6.694616878726244e-31
MD,search_trends_hives,49,0.43753113636645785,-0.43753113636645785,9.432473432852156e-31
MD,search_trends_anosmia,20,0.42170748883857856,0.42170748883857856,2.1025243707190112e-28
MD,search_trends_laryngitis,47,0.4169460211585845,0.4169460211585845,8.696185478213236e-28
MD,search_trends_aphonia,49,0.41197410946574553,-0.41197410946574553,4.000788649069162e-27
MD,search_trends_telangiectasia,48,0.401375978796094,0.401375978796094,1.041877212085505e-25
MD,search_trends_throat_irritation,47,0.4010229795959499,0.4010229795959499,1.341170424661954e-25
MD,search_trends_croup,47,0.3972333799931811,0.3972333799931811,3.88005725083528e-25
MD,search_trends_impetigo,47,0.38761409237931477,0.38761409237931477,6.1913750904940554e-24
MD,search_trends_meningitis,1,0.3872587980665174,0.3872587980665174,2.8217559637632965e-23
MD,search_trends_ear_pain,3,0.38665582369409945,0.38665582369409945,9.065595672621082e-24
MD,search_trends_oral_candidiasis,47,0.38217546012896,0.38217546012896,2.964027385984623e-23
MD,search_trends_inflammation,1,0.3684893455669979,0.3684893455669979,2.8630125609353285e-21
MD,search_trends_water_retention,49,0.35530370527269783,-0.35530370527269783,4.0165332945699285e-20
MD,search_trends_palpitations,48,0.351483478212069,0.351483478212069,1.0689661767192907e-19
MD,search_trends_infection,49,0.3510513910227242,-0.3510513910227242,1.1897100642259337e-19
MD,search_trends_autoimmune_disease,47,0.345638539174432,0.345638539174432,5.236700755429108e-19
MD,search_trends_photodermatitis,49,0.341528384893497,-0.341528384893497,1.2759142153290616e-18
MD,search_trends_bunion,47,0.34013294602613087,0.34013294602613087,1.9872097354238295e-18
MD,search_trends_excessive_daytime_sleepiness,46,0.33851873991582127,0.33851873991582127,3.020430861069108e-18
MD,search_trends_rheum,49,0.33768787685191626,-0.33768787685191626,3.246560711930271e-18
MD,search_trends_cardiac_arrest,1,0.33705614541102297,0.33705614541102297,4.51603086471008e-18
MD,search_trends_sputum,19,0.3367169575435314,0.3367169575435314,5.0862057236868325e-18
MD,search_trends_burning_mouth_syndrome,49,0.3356759233814143,0.3356759233814143,5.268112875644939e-18
MD,search_trends_upper_respiratory_tract_infection,11,0.3356077546487696,0.3356077546487696,7.098158066801304e-18
MD,search_trends_eye_pain,48,0.3314247207143869,0.3314247207143869,1.4501427602478942e-17
MD,search_trends_periorbital_puffiness,47,0.32813704664015564,0.32813704664015564,3.614764620895503e-17
MD,search_trends_angioedema,46,0.31771578545132934,0.31771578545132934,3.4264682723278524e-16
MD,search_trends_cheilitis,1,0.31592960370106943,0.31592960370106943,1.2570829005921695e-15
MD,search_trends_motion_sickness,49,0.3024691691284847,-0.3024691691284847,9.413295242707195e-15
