abbr,feature,lag,best_corr,best_orig_corr,p_value
DE,search_trends_skin_rash,3,0.48891479985470654,0.48891479985470654,1.6200628072244027e-38
DE,search_trends_hypoxemia,49,0.46115946583457923,0.46115946583457923,2.1603253615430313e-34
DE,search_trends_skin_condition,48,0.422182311070505,0.422182311070505,1.5818825788683392e-28
DE,search_trends_hives,47,0.41780459019814037,0.41780459019814037,6.362145328205048e-28
DE,search_trends_bells_palsy,48,0.40759492330829905,0.40759492330829905,1.5914446291179423e-26
DE,search_trends_erythema_chronicum_migrans,0,0.3950340956675942,0.3950340956675942,3.693490933775951e-24
DE,search_trends_otitis,47,0.37482686988153774,0.37482686988153774,2.3212842918327423e-22
DE,search_trends_fibrocystic_breast_changes,10,0.35252960229596964,0.35252960229596964,9.840877346385399e-20
DE,search_trends_facial_nerve_paralysis,48,0.34989134353868834,0.34989134353868834,1.6221405387582858e-19
DE,search_trends_melasma,3,0.3454876955426849,0.3454876955426849,1.5254485554088836e-18
DE,search_trends_cataplexy,3,0.32016802266044,0.32016802266044,3.307850826383194e-15
DE,search_trends_gastroparesis,8,0.3142800631615408,0.3142800631615408,8.880220173183121e-16
DE,search_trends_balance_disorder,49,0.3130301756743991,-0.3130301756743991,9.620898629631665e-16
DE,search_trends_impetigo,42,0.3042679904182665,0.3042679904182665,8.578414225571324e-15
