abbr,feature,lag,best_corr,best_orig_corr,p_value
CA,search_trends_ageusia,49,0.8532211097923148,0.8532211097923148,3.972758921907066e-179
CA,search_trends_dysgeusia,49,0.7699881072737347,0.7699881072737347,2.8779429370738233e-124
CA,search_trends_hypoxemia,49,0.7279598374279018,0.7279598374279018,1.0688785660417439e-104
CA,search_trends_anosmia,49,0.6743182596157906,0.6743182596157906,1.7355004793922628e-84
CA,search_trends_eye_pain,49,0.667021456641241,0.667021456641241,4.595782496365011e-82
CA,search_trends_bradycardia,34,0.4945644442200834,0.4945644442200834,7.770866734073481e-40
CA,search_trends_bells_palsy,49,0.4871432330636958,0.4871432330636958,9.746086111575901e-39
CA,search_trends_facial_nerve_paralysis,49,0.47761388159748613,0.47761388159748613,4.227209844803508e-37
CA,search_trends_palpitations,49,0.47057229605239415,0.47057229605239415,6.355902986474346e-36
CA,search_trends_hives,48,0.4183579770511209,0.4183579770511209,5.748801544364699e-28
CA,search_trends_anal_fissure,42,0.4161036690513882,0.4161036690513882,1.1497965335982161e-27
CA,search_trends_grandiosity,49,0.40285393502609346,0.40285393502609346,6.651976880718016e-26
CA,search_trends_skin_rash,48,0.3942842737271838,0.3942842737271838,1.0117379891700464e-24
CA,search_trends_allergic_conjunctivitis,46,0.3917059865474811,0.3917059865474811,1.962642175441481e-24
CA,search_trends_pus,48,0.374692076402822,0.374692076402822,2.6454276363327675e-22
CA,search_trends_burning_mouth_syndrome,49,0.3720023045558639,0.3720023045558639,4.804679528136043e-22
CA,search_trends_telangiectasia,48,0.3563482655086676,0.3563482655086676,3.4023997327442506e-20
CA,search_trends_round_ligament_pain,49,0.35489521117752265,0.35489521117752265,4.461340580484543e-20
CA,search_trends_skin_condition,48,0.3456985587809812,0.3456985587809812,5.175904832196459e-19
CA,search_trends_conjunctivitis,42,0.3388651569144149,0.3388651569144149,2.8099038834668285e-18
CA,search_trends_rheum,42,0.33750811811818565,0.33750811811818565,3.896960639298573e-18
CA,search_trends_anaphylaxis,0,0.3345554740662807,0.3345554740662807,1.4272478615111456e-17
CA,search_trends_bruxism,0,0.3301942747276487,0.3301942747276487,2.5662917307033818e-17
CA,search_trends_middle_back_pain,49,0.3238500619049538,0.3238500619049538,8.441666531895095e-17
CA,search_trends_pyelonephritis,48,0.3201708531477027,0.3201708531477027,2.1109845299088324e-16
CA,search_trends_self_harm,49,0.31901272304894657,-0.31901272304894657,2.5363344332776507e-16
CA,search_trends_water_retention,48,0.3173655857556021,0.3173655857556021,4.088248571510866e-16
CA,search_trends_dandruff,49,0.307199029384165,0.307199029384165,3.4282504304906853e-15
CA,search_trends_abdominal_obesity,48,0.30419328329579115,0.30419328329579115,7.675892698269726e-15
CA,search_trends_impetigo,45,0.30109621635743844,0.30109621635743844,1.2628825921879752e-14
