abbr,feature,lag,best_corr,best_orig_corr,p_value
AR,search_trends_hypoxemia,49,0.7162124726941141,0.7162124726941141,7.168485831037768e-100
AR,search_trends_ageusia,13,0.7077832217918419,0.7077832217918419,4.068845318101601e-96
AR,search_trends_anosmia,49,0.6292393083592895,0.6292393083592895,1.51776731049386e-70
AR,search_trends_dysgeusia,49,0.5015564516237192,0.5015564516237192,2.5850457268896054e-41
AR,search_trends_hay_fever,49,0.3903375731206939,-0.3903375731206939,2.740982174320995e-24
AR,search_trends_abdominal_obesity,49,0.376772330892044,-0.376772330892044,1.2929687466410615e-22
AR,search_trends_bradycardia,0,0.3577548938089779,0.3577548938089779,6.197759787855085e-20
AR,search_trends_shallow_breathing,49,0.3576452352261148,-0.3576452352261148,2.193331867578475e-20
AR,search_trends_bells_palsy,21,0.3413528934391774,0.3413528934391774,2.1916044176718564e-18
AR,search_trends_laryngitis,35,0.33012460616147815,0.33012460616147815,3.8338726545459303e-17
AR,search_trends_facial_nerve_paralysis,22,0.3290860156254775,0.3290860156254775,4.537725865455539e-17
AR,search_trends_xerostomia,49,0.30049769027255063,-0.30049769027255063,1.426379372548532e-14
